school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,school_encoded,sex_encoded,address_encoded,famsize_encoded,Pstatus_encoded,Mjob_encoded,Fjob_encoded,reason_encoded,guardian_encoded,schoolsup_encoded,famsup_encoded,paid_encoded,activities_encoded,nursery_encoded,higher_encoded,internet_encoded,romantic_encoded,age_normalized,Medu_normalized,Fedu_normalized,traveltime_normalized,studytime_normalized,failures_normalized,famrel_normalized,freetime_normalized,goout_normalized,Dalc_normalized,Walc_normalized,health_normalized,absences_normalized,age_standardized,Medu_standardized,Fedu_standardized,traveltime_standardized,studytime_standardized,failures_standardized,famrel_standardized,freetime_standardized,goout_standardized,Dalc_standardized,Walc_standardized,health_standardized,absences_standardized,parent_edu_avg,total_alcohol,social_score,study_goout_ratio,grade_progress_1to2,grade_progress_2to3,grade_progress_total,has_failures,high_absences,passed,performance_category
GP,F,18,U,GT3,T,3,3,at_home,other,course,father,1,2,0,no,yes,no,no,yes,yes,yes,no,4,1,4,1,1,3,8,11,12,14,0,0,1,0,1,0,2,0,0,0,1,0,0,1,1,1,0,0.4285714285714284,0.75,0.75,0.0,0.3333333333333333,0.0,0.75,0.0,0.75,0.0,0.0,0.5,0.10666666666666667,1.0278894669433536,0.35268865596589305,0.5567243481984884,-0.7150738826235884,0.03560568590174467,-0.403105743590996,0.06878824724308273,-2.1349391994742954,0.7325114838043248,-0.5423735976260254,-0.9999949952580068,-0.381387268134171,0.574369283835315,3.0,2,5,0.4,1,2,3,0,1,1,Good
GP,M,19,U,GT3,T,4,2,health,other,course,mother,2,2,0,no,yes,no,yes,yes,yes,yes,yes,5,4,4,1,1,1,9,11,10,10,0,1,1,0,1,1,2,0,1,0,1,0,1,1,1,1,1,0.5714285714285712,1.0,0.5,0.3333333333333333,0.3333333333333333,0.0,1.0,0.75,0.75,0.0,0.0,0.0,0.12000000000000001,1.8347440560327226,1.2420774405755364,-0.35285346012580227,0.6522102445907456,0.03560568590174467,-0.403105743590996,1.1406528759263421,0.7748212760494178,0.7325114838043248,-0.5423735976260254,-0.9999949952580068,-1.7858610174536578,0.7354766272861665,3.0,2,8,0.4,-1,0,-1,0,1,1,Satisfactory
GP,F,18,U,GT3,T,4,4,teacher,other,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,4,4,3,3,5,0,12,11,13,0,0,1,0,1,4,2,0,1,0,1,0,0,1,1,1,0,0.4285714285714284,1.0,1.0,0.0,0.3333333333333333,0.0,0.75,0.75,0.75,0.5,0.5,1.0,0.0,1.0278894669433536,1.2420774405755364,1.466302156522779,-0.7150738826235884,0.03560568590174467,-0.403105743590996,0.06878824724308273,0.7748212760494178,0.7325114838043248,1.6523474718374265,0.5570441919893597,1.0230864811853158,-0.7144894637714961,4.0,6,8,0.4,-1,2,1,0,0,1,Satisfactory
GP,F,18,U,GT3,T,3,4,other,other,course,mother,1,1,0,no,yes,no,yes,yes,yes,yes,yes,5,4,4,1,1,1,4,11,12,14,0,0,1,0,1,2,2,0,1,0,1,0,1,1,1,1,1,0.4285714285714284,0.75,1.0,0.0,0.0,0.0,1.0,0.75,0.75,0.0,0.0,0.0,0.05333333333333334,1.0278894669433536,0.35268865596589305,1.466302156522779,-0.7150738826235884,-1.1635019296279825,-0.403105743590996,1.1406528759263421,0.7748212760494178,0.7325114838043248,-0.5423735976260254,-0.9999949952580068,-1.7858610174536578,-0.07006008996809053,3.5,2,8,0.2,1,2,3,0,1,1,Good
GP,F,17,U,GT3,T,4,4,health,health,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,5,3,4,1,2,5,2,14,15,17,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0.2857142857142856,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.75,0.0,0.25,1.0,0.02666666666666667,0.22103487785398448,1.2420774405755364,1.466302156522779,-0.7150738826235884,-1.1635019296279825,-0.403105743590996,1.1406528759263421,-0.19509888245848667,0.7325114838043248,-0.5423735976260254,-0.22147540163432355,1.0230864811853158,-0.39227477686979334,4.0,3,7,0.2,1,2,3,0,0,1,Excellent
GP,F,17,U,GT3,A,4,3,services,services,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,5,2,2,1,2,5,14,15,14,17,0,0,1,0,0,3,3,0,1,0,1,0,0,1,1,1,1,0.2857142857142856,1.0,0.75,0.0,0.3333333333333333,0.0,1.0,0.25,0.25,0.0,0.25,1.0,0.18666666666666668,0.22103487785398448,1.2420774405755364,0.5567243481984884,-0.7150738826235884,0.03560568590174467,-0.403105743590996,1.1406528759263421,-1.1650190409663912,-1.0035656764492848,-0.5423735976260254,-0.22147540163432355,1.0230864811853158,1.5410133445404235,3.5,3,4,0.6666666666666666,-1,3,2,0,1,1,Excellent
GP,F,17,U,LE3,A,3,3,services,other,home,mother,1,2,0,yes,yes,no,no,yes,yes,yes,no,5,3,3,1,1,5,0,12,12,13,0,0,1,1,0,3,2,1,1,1,1,0,0,1,1,1,0,0.2857142857142856,0.75,0.75,0.0,0.3333333333333333,0.0,1.0,0.5,0.5,0.0,0.0,1.0,0.0,0.22103487785398448,0.35268865596589305,0.5567243481984884,-0.7150738826235884,0.03560568590174467,-0.403105743590996,1.1406528759263421,-0.19509888245848667,-0.13552709632247995,-0.5423735976260254,-0.9999949952580068,1.0230864811853158,-0.7144894637714961,3.0,2,6,0.5,0,1,1,0,0,1,Satisfactory
GP,F,17,U,LE3,T,2,1,other,other,home,father,1,2,0,no,no,no,yes,yes,yes,yes,no,4,2,3,2,2,2,2,11,12,14,0,0,1,1,1,2,2,1,0,0,0,0,1,1,1,1,0,0.2857142857142856,0.5,0.25,0.0,0.3333333333333333,0.0,0.75,0.25,0.5,0.25,0.25,0.25,0.02666666666666667,0.22103487785398448,-0.5367001286437503,-1.262431268450093,-0.7150738826235884,0.03560568590174467,-0.403105743590996,0.06878824724308273,-1.1650190409663912,-0.13552709632247995,0.5549869371057006,-0.22147540163432355,-1.0836241427939144,-0.39227477686979334,1.5,4,5,0.5,1,2,3,0,0,1,Good
GP,M,18,U,LE3,T,4,4,other,other,reputation,father,1,1,0,no,yes,no,no,yes,yes,yes,no,4,2,5,3,4,5,2,8,9,11,0,1,1,1,1,2,2,3,0,0,1,0,0,1,1,1,0,0.4285714285714284,1.0,1.0,0.0,0.0,0.0,0.75,0.25,1.0,0.5,0.75,1.0,0.02666666666666667,1.0278894669433536,1.2420774405755364,1.466302156522779,-0.7150738826235884,-1.1635019296279825,-0.403105743590996,0.06878824724308273,-1.1650190409663912,1.6005500639311296,1.6523474718374265,1.335563785613043,1.0230864811853158,-0.39227477686979334,4.0,7,7,0.16666666666666666,1,2,3,0,0,1,Satisfactory
GP,F,19,U,GT3,T,1,1,other,other,course,other,3,3,0,no,no,no,yes,yes,no,no,yes,1,5,5,4,3,5,12,10,10,11,0,0,1,0,1,2,2,0,2,0,0,0,1,1,0,0,1,0.5714285714285712,0.25,0.25,0.6666666666666667,0.6666666666666667,0.0,0.0,1.0,1.0,0.75,0.5,1.0,0.16,1.8347440560327226,-1.4260889132533936,-1.262431268450093,2.0194943718050795,1.2347133014314717,-0.403105743590996,-3.1468056388066956,1.7447414345573222,1.6005500639311296,2.7497080065691524,0.5570441919893597,1.0230864811853158,1.2187986576387206,1.0,7,10,0.5,0,1,1,0,1,1,Satisfactory
GP,F,19,U,LE3,A,1,1,other,other,course,other,3,2,2,no,yes,no,no,no,yes,yes,yes,5,3,4,1,1,4,2,8,8,9,0,0,1,1,0,2,2,0,2,0,1,0,0,0,1,1,1,0.5714285714285712,0.25,0.25,0.6666666666666667,0.3333333333333333,0.6666666666666666,1.0,0.5,0.75,0.0,0.0,0.75,0.02666666666666667,1.8347440560327226,-1.4260889132533936,-1.262431268450093,2.0194943718050795,0.03560568590174467,2.6464768383582777,1.1406528759263421,-0.19509888245848667,0.7325114838043248,-0.5423735976260254,-0.9999949952580068,0.3208496065255724,-0.39227477686979334,1.0,2,7,0.4,0,1,1,1,0,0,Needs Improvement
GP,F,18,U,GT3,T,2,2,other,other,course,mother,1,1,0,no,yes,no,yes,yes,yes,yes,yes,4,3,5,2,4,5,2,10,10,10,0,0,1,0,1,2,2,0,1,0,1,0,1,1,1,1,1,0.4285714285714284,0.5,0.5,0.0,0.0,0.0,0.75,0.5,1.0,0.25,0.75,1.0,0.02666666666666667,1.0278894669433536,-0.5367001286437503,-0.35285346012580227,-0.7150738826235884,-1.1635019296279825,-0.403105743590996,0.06878824724308273,-0.19509888245848667,1.6005500639311296,0.5549869371057006,1.335563785613043,1.0230864811853158,-0.39227477686979334,2.0,6,8,0.16666666666666666,0,0,0,0,0,1,Satisfactory
GP,F,17,U,GT3,T,2,2,other,other,course,mother,1,2,0,no,yes,no,no,yes,yes,no,yes,4,2,2,1,1,3,4,14,13,13,0,0,1,0,1,2,2,0,1,0,1,0,0,1,1,0,1,0.2857142857142856,0.5,0.5,0.0,0.3333333333333333,0.0,0.75,0.25,0.25,0.0,0.0,0.5,0.05333333333333334,0.22103487785398448,-0.5367001286437503,-0.35285346012580227,-0.7150738826235884,0.03560568590174467,-0.403105743590996,0.06878824724308273,-1.1650190409663912,-1.0035656764492848,-0.5423735976260254,-0.9999949952580068,-0.381387268134171,-0.07006008996809053,2.0,2,4,0.6666666666666666,-1,0,-1,0,1,1,Satisfactory
GP,F,17,R,LE3,T,2,2,services,services,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,3,3,2,2,2,3,0,11,11,10,0,0,0,1,1,3,3,0,1,0,1,0,1,1,1,1,0,0.2857142857142856,0.5,0.5,0.0,0.6666666666666667,0.0,0.5,0.5,0.25,0.25,0.25,0.5,0.0,0.22103487785398448,-0.5367001286437503,-0.35285346012580227,-0.7150738826235884,1.2347133014314717,-0.403105743590996,-1.0030763814401766,-0.19509888245848667,-1.0035656764492848,0.5549869371057006,-0.22147540163432355,-0.381387268134171,-0.7144894637714961,2.0,4,5,1.0,0,-1,-1,0,0,1,Satisfactory
GP,F,17,U,GT3,T,3,1,services,services,course,father,1,3,0,no,yes,no,no,no,yes,yes,no,3,4,3,2,3,5,0,17,18,17,0,0,1,0,1,3,3,0,0,0,1,0,0,0,1,1,0,0.2857142857142856,0.75,0.25,0.0,0.6666666666666667,0.0,0.5,0.75,0.5,0.25,0.5,1.0,0.0,0.22103487785398448,0.35268865596589305,-1.262431268450093,-0.7150738826235884,1.2347133014314717,-0.403105743590996,-1.0030763814401766,0.7748212760494178,-0.13552709632247995,0.5549869371057006,0.5570441919893597,1.0230864811853158,-0.7144894637714961,2.0,5,7,0.75,1,-1,0,0,0,1,Excellent
GP,F,17,U,LE3,T,0,2,at_home,at_home,home,father,2,3,0,no,no,no,no,yes,yes,yes,no,3,3,3,2,3,2,0,14,14,15,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0.2857142857142856,0.0,0.5,0.3333333333333333,0.6666666666666667,0.0,0.5,0.5,0.5,0.25,0.5,0.25,0.0,0.22103487785398448,-2.3154776978630367,-0.35285346012580227,0.6522102445907456,1.2347133014314717,-0.403105743590996,-1.0030763814401766,-0.19509888245848667,-0.13552709632247995,0.5549869371057006,0.5570441919893597,-1.0836241427939144,-0.7144894637714961,1.0,5,6,0.75,0,1,1,0,0,1,Good
GP,F,18,U,GT3,T,1,1,other,other,home,mother,2,3,0,no,no,no,yes,yes,yes,yes,no,4,5,5,1,2,2,0,14,14,14,0,0,1,0,1,2,2,1,1,0,0,0,1,1,1,1,0,0.4285714285714284,0.25,0.25,0.3333333333333333,0.6666666666666667,0.0,0.75,1.0,1.0,0.0,0.25,0.25,0.0,1.0278894669433536,-1.4260889132533936,-1.262431268450093,0.6522102445907456,1.2347133014314717,-0.403105743590996,0.06878824724308273,1.7447414345573222,1.6005500639311296,-0.5423735976260254,-0.22147540163432355,-1.0836241427939144,-0.7144894637714961,1.0,3,10,0.5,0,0,0,0,0,1,Good
GP,M,18,U,GT3,T,4,4,other,other,course,mother,1,3,0,no,no,no,yes,yes,yes,yes,no,4,3,3,2,2,3,0,13,14,13,0,1,1,0,1,2,2,0,1,0,0,0,1,1,1,1,0,0.4285714285714284,1.0,1.0,0.0,0.6666666666666667,0.0,0.75,0.5,0.5,0.25,0.25,0.5,0.0,1.0278894669433536,1.2420774405755364,1.466302156522779,-0.7150738826235884,1.2347133014314717,-0.403105743590996,0.06878824724308273,-0.19509888245848667,-0.13552709632247995,0.5549869371057006,-0.22147540163432355,-0.381387268134171,-0.7144894637714961,4.0,4,6,0.75,1,-1,0,0,0,1,Satisfactory
GP,M,17,U,GT3,T,3,3,other,services,reputation,mother,1,1,0,no,no,no,yes,no,yes,yes,no,4,3,5,3,5,5,0,17,18,17,0,1,1,0,1,2,3,3,1,0,0,0,1,0,1,1,0,0.2857142857142856,0.75,0.75,0.0,0.0,0.0,0.75,0.5,1.0,0.5,1.0,1.0,0.0,0.22103487785398448,0.35268865596589305,0.5567243481984884,-0.7150738826235884,-1.1635019296279825,-0.403105743590996,0.06878824724308273,-0.19509888245848667,1.6005500639311296,1.6523474718374265,2.1140833792367264,1.0230864811853158,-0.7144894637714961,3.0,8,8,0.16666666666666666,1,-1,0,0,0,1,Excellent
GP,M,17,R,GT3,T,2,2,services,other,course,mother,4,1,0,no,yes,no,no,yes,yes,yes,no,4,4,5,5,5,4,2,11,10,10,0,1,0,0,1,3,2,0,1,0,1,0,0,1,1,1,0,0.2857142857142856,0.5,0.5,1.0,0.0,0.0,0.75,0.75,1.0,1.0,1.0,0.75,0.02666666666666667,0.22103487785398448,-0.5367001286437503,-0.35285346012580227,3.3867784990194134,-1.1635019296279825,-0.403105743590996,0.06878824724308273,0.7748212760494178,1.6005500639311296,3.847068541300878,2.1140833792367264,0.3208496065255724,-0.39227477686979334,2.0,10,9,0.16666666666666666,-1,0,-1,0,0,1,Satisfactory
GP,F,17,U,GT3,T,4,4,teacher,services,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,5,4,4,1,3,4,0,13,12,13,0,0,1,0,1,4,3,0,1,0,1,0,1,1,1,1,0,0.2857142857142856,1.0,1.0,0.0,0.6666666666666667,0.0,1.0,0.75,0.75,0.0,0.5,0.75,0.0,0.22103487785398448,1.2420774405755364,1.466302156522779,-0.7150738826235884,1.2347133014314717,-0.403105743590996,1.1406528759263421,0.7748212760494178,0.7325114838043248,-0.5423735976260254,0.5570441919893597,0.3208496065255724,-0.7144894637714961,4.0,4,8,0.6,-1,1,0,0,0,1,Satisfactory
GP,F,17,U,GT3,T,4,4,teacher,teacher,course,mother,2,3,0,no,yes,no,no,no,yes,yes,yes,4,3,3,1,2,4,4,15,14,15,0,0,1,0,1,4,4,0,1,0,1,0,0,0,1,1,1,0.2857142857142856,1.0,1.0,0.3333333333333333,0.6666666666666667,0.0,0.75,0.5,0.5,0.0,0.25,0.75,0.05333333333333334,0.22103487785398448,1.2420774405755364,1.466302156522779,0.6522102445907456,1.2347133014314717,-0.403105743590996,0.06878824724308273,-0.19509888245848667,-0.13552709632247995,-0.5423735976260254,-0.22147540163432355,0.3208496065255724,-0.07006008996809053,4.0,3,6,0.75,-1,1,0,0,1,1,Good
GP,F,17,U,GT3,T,3,3,at_home,other,course,mother,1,1,0,no,yes,yes,yes,yes,yes,yes,no,4,2,5,2,5,5,2,11,12,11,0,0,1,0,1,0,2,0,1,0,1,1,1,1,1,1,0,0.2857142857142856,0.75,0.75,0.0,0.0,0.0,0.75,0.25,1.0,0.25,1.0,1.0,0.02666666666666667,0.22103487785398448,0.35268865596589305,0.5567243481984884,-0.7150738826235884,-1.1635019296279825,-0.403105743590996,0.06878824724308273,-1.1650190409663912,1.6005500639311296,0.5549869371057006,2.1140833792367264,1.0230864811853158,-0.39227477686979334,3.0,7,7,0.16666666666666666,1,-1,0,0,0,1,Satisfactory
GP,M,18,U,LE3,T,2,2,other,other,course,mother,1,4,0,no,yes,yes,yes,yes,yes,yes,no,4,5,5,2,4,5,0,11,11,12,0,1,1,1,1,2,2,0,1,0,1,1,1,1,1,1,0,0.4285714285714284,0.5,0.5,0.0,1.0,0.0,0.75,1.0,1.0,0.25,0.75,1.0,0.0,1.0278894669433536,-0.5367001286437503,-0.35285346012580227,-0.7150738826235884,2.4338209169611993,-0.403105743590996,0.06878824724308273,1.7447414345573222,1.6005500639311296,0.5549869371057006,1.335563785613043,1.0230864811853158,-0.7144894637714961,2.0,6,10,0.6666666666666666,0,1,1,0,0,1,Satisfactory
GP,M,19,R,GT3,T,3,2,at_home,services,home,other,1,1,0,no,yes,no,no,no,yes,no,yes,5,3,4,2,2,5,0,11,10,10,0,1,0,0,1,0,3,1,2,0,1,0,0,0,1,0,1,0.5714285714285712,0.75,0.5,0.0,0.0,0.0,1.0,0.5,0.75,0.25,0.25,1.0,0.0,1.8347440560327226,0.35268865596589305,-0.35285346012580227,-0.7150738826235884,-1.1635019296279825,-0.403105743590996,1.1406528759263421,-0.19509888245848667,0.7325114838043248,0.5549869371057006,-0.22147540163432355,1.0230864811853158,-0.7144894637714961,2.5,4,7,0.2,-1,0,-1,0,0,1,Satisfactory
GP,F,18,U,GT3,T,2,2,at_home,other,course,mother,4,2,0,no,no,no,yes,yes,yes,no,yes,4,2,5,1,1,2,2,10,9,10,0,0,1,0,1,0,2,0,1,0,0,0,1,1,1,0,1,0.4285714285714284,0.5,0.5,1.0,0.3333333333333333,0.0,0.75,0.25,1.0,0.0,0.0,0.25,0.02666666666666667,1.0278894669433536,-0.5367001286437503,-0.35285346012580227,3.3867784990194134,0.03560568590174467,-0.403105743590996,0.06878824724308273,-1.1650190409663912,1.6005500639311296,-0.5423735976260254,-0.9999949952580068,-1.0836241427939144,-0.39227477686979334,2.0,2,7,0.3333333333333333,-1,1,0,0,0,1,Satisfactory
GP,F,17,R,GT3,T,2,4,at_home,other,course,father,1,3,0,no,yes,no,no,yes,yes,yes,yes,4,4,3,1,1,5,0,15,15,15,0,0,0,0,1,0,2,0,0,0,1,0,0,1,1,1,1,0.2857142857142856,0.5,1.0,0.0,0.6666666666666667,0.0,0.75,0.75,0.5,0.0,0.0,1.0,0.0,0.22103487785398448,-0.5367001286437503,1.466302156522779,-0.7150738826235884,1.2347133014314717,-0.403105743590996,0.06878824724308273,0.7748212760494178,-0.13552709632247995,-0.5423735976260254,-0.9999949952580068,1.0230864811853158,-0.7144894637714961,3.0,2,7,0.75,0,0,0,0,0,1,Good
GP,M,18,U,GT3,T,2,2,other,other,reputation,mother,1,1,0,no,no,no,no,no,yes,yes,no,5,4,2,1,2,5,6,15,14,15,0,1,1,0,1,2,2,3,1,0,0,0,0,0,1,1,0,0.4285714285714284,0.5,0.5,0.0,0.0,0.0,1.0,0.75,0.25,0.0,0.25,1.0,0.08,1.0278894669433536,-0.5367001286437503,-0.35285346012580227,-0.7150738826235884,-1.1635019296279825,-0.403105743590996,1.1406528759263421,0.7748212760494178,-1.0035656764492848,-0.5423735976260254,-0.22147540163432355,1.0230864811853158,0.25215459693361225,2.0,3,6,0.3333333333333333,-1,1,0,0,1,1,Good
GP,F,18,U,GT3,T,3,3,services,services,home,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,5,3,4,1,1,4,8,10,11,12,0,0,1,0,1,3,3,1,1,0,0,0,1,1,1,1,0,0.4285714285714284,0.75,0.75,0.0,0.3333333333333333,0.0,1.0,0.5,0.75,0.0,0.0,0.75,0.10666666666666667,1.0278894669433536,0.35268865596589305,0.5567243481984884,-0.7150738826235884,0.03560568590174467,-0.403105743590996,1.1406528759263421,-0.19509888245848667,0.7325114838043248,-0.5423735976260254,-0.9999949952580068,0.3208496065255724,0.574369283835315,3.0,2,7,0.4,1,1,2,0,1,1,Satisfactory
GP,F,18,U,LE3,T,2,2,other,other,home,other,1,2,0,no,no,no,yes,no,yes,yes,yes,4,3,3,1,1,2,0,10,9,12,0,0,1,1,1,2,2,1,2,0,0,0,1,0,1,1,1,0.4285714285714284,0.5,0.5,0.0,0.3333333333333333,0.0,0.75,0.5,0.5,0.0,0.0,0.25,0.0,1.0278894669433536,-0.5367001286437503,-0.35285346012580227,-0.7150738826235884,0.03560568590174467,-0.403105743590996,0.06878824724308273,-0.19509888245848667,-0.13552709632247995,-0.5423735976260254,-0.9999949952580068,-1.0836241427939144,-0.7144894637714961,2.0,2,6,0.5,-1,3,2,0,0,1,Satisfactory
GP,F,18,R,GT3,T,2,2,at_home,other,course,mother,2,4,0,no,no,no,yes,yes,yes,no,no,4,4,4,1,1,4,6,14,13,14,0,0,0,0,1,0,2,0,1,0,0,0,1,1,1,0,0,0.4285714285714284,0.5,0.5,0.3333333333333333,1.0,0.0,0.75,0.75,0.75,0.0,0.0,0.75,0.08,1.0278894669433536,-0.5367001286437503,-0.35285346012580227,0.6522102445907456,2.4338209169611993,-0.403105743590996,0.06878824724308273,0.7748212760494178,0.7325114838043248,-0.5423735976260254,-0.9999949952580068,0.3208496065255724,0.25215459693361225,2.0,2,8,0.8,-1,1,0,0,1,1,Good
GP,F,17,U,GT3,T,3,4,services,other,course,mother,1,3,0,no,no,no,no,yes,yes,yes,no,4,4,5,1,3,5,8,11,13,14,0,0,1,0,1,3,2,0,1,0,0,0,0,1,1,1,0,0.2857142857142856,0.75,1.0,0.0,0.6666666666666667,0.0,0.75,0.75,1.0,0.0,0.5,1.0,0.10666666666666667,0.22103487785398448,0.35268865596589305,1.466302156522779,-0.7150738826235884,1.2347133014314717,-0.403105743590996,0.06878824724308273,0.7748212760494178,1.6005500639311296,-0.5423735976260254,0.5570441919893597,1.0230864811853158,0.574369283835315,3.5,4,9,0.5,2,1,3,0,1,1,Good
GP,F,17,U,GT3,T,3,2,other,other,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,2,2,3,2,0,12,13,15,0,0,1,0,1,2,2,1,1,0,1,0,0,1,1,1,1,0.2857142857142856,0.75,0.5,0.0,0.3333333333333333,0.0,0.75,0.5,0.25,0.25,0.5,0.25,0.0,0.22103487785398448,0.35268865596589305,-0.35285346012580227,-0.7150738826235884,0.03560568590174467,-0.403105743590996,0.06878824724308273,-0.19509888245848667,-1.0035656764492848,0.5549869371057006,0.5570441919893597,-1.0836241427939144,-0.7144894637714961,2.5,5,5,0.6666666666666666,1,2,3,0,0,1,Good
GP,F,18,U,LE3,T,3,3,services,services,home,mother,1,4,0,no,yes,no,no,yes,yes,yes,no,5,3,3,1,1,1,4,14,14,15,0,0,1,1,1,3,3,1,1,0,1,0,0,1,1,1,0,0.4285714285714284,0.75,0.75,0.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.05333333333333334,1.0278894669433536,0.35268865596589305,0.5567243481984884,-0.7150738826235884,2.4338209169611993,-0.403105743590996,1.1406528759263421,-0.19509888245848667,-0.13552709632247995,-0.5423735976260254,-0.9999949952580068,-1.7858610174536578,-0.07006008996809053,3.0,2,6,1.0,0,1,1,0,1,1,Good
GP,F,17,R,GT3,A,3,2,other,other,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,3,3,2,3,2,0,14,14,16,0,0,0,0,0,2,2,1,1,0,1,0,0,1,1,1,0,0.2857142857142856,0.75,0.5,0.0,0.3333333333333333,0.0,0.75,0.5,0.5,0.25,0.5,0.25,0.0,0.22103487785398448,0.35268865596589305,-0.35285346012580227,-0.7150738826235884,0.03560568590174467,-0.403105743590996,0.06878824724308273,-0.19509888245848667,-0.13552709632247995,0.5549869371057006,0.5570441919893597,-1.0836241427939144,-0.7144894637714961,2.5,5,6,0.5,0,2,2,0,0,1,Excellent
GP,M,18,U,GT3,T,4,4,teacher,services,home,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,2,2,2,0,12,12,13,0,1,1,0,1,4,3,1,0,0,1,0,1,1,1,1,0,0.4285714285714284,1.0,1.0,0.0,0.3333333333333333,0.0,0.75,0.5,0.5,0.25,0.25,0.25,0.0,1.0278894669433536,1.2420774405755364,1.466302156522779,-0.7150738826235884,0.03560568590174467,-0.403105743590996,0.06878824724308273,-0.19509888245848667,-0.13552709632247995,0.5549869371057006,-0.22147540163432355,-1.0836241427939144,-0.7144894637714961,4.0,4,6,0.5,0,1,1,0,0,1,Satisfactory
GP,M,18,U,LE3,T,3,4,services,other,home,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,3,3,1,3,5,6,16,16,17,0,1,1,1,1,3,2,1,1,0,0,0,1,1,1,1,1,0.4285714285714284,0.75,1.0,0.0,0.3333333333333333,0.0,0.75,0.5,0.5,0.0,0.5,1.0,0.08,1.0278894669433536,0.35268865596589305,1.466302156522779,-0.7150738826235884,0.03560568590174467,-0.403105743590996,0.06878824724308273,-0.19509888245848667,-0.13552709632247995,-0.5423735976260254,0.5570441919893597,1.0230864811853158,0.25215459693361225,3.5,4,6,0.5,0,1,1,0,1,1,Excellent
GP,F,17,U,GT3,A,2,2,at_home,at_home,home,father,1,2,0,no,yes,no,no,yes,yes,yes,yes,3,3,1,1,2,4,18,10,12,14,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0.2857142857142856,0.5,0.5,0.0,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.25,0.75,0.24000000000000002,0.22103487785398448,-0.5367001286437503,-0.35285346012580227,-0.7150738826235884,0.03560568590174467,-0.403105743590996,-1.0030763814401766,-0.19509888245848667,-1.8716042565760895,-0.5423735976260254,-0.22147540163432355,0.3208496065255724,2.185442718343829,2.0,3,4,1.0,2,2,4,0,1,1,Good
GP,F,18,U,GT3,T,2,3,at_home,other,course,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,2,3,0,11,12,14,0,0,1,0,1,0,2,0,1,0,1,0,0,1,1,1,0,0.4285714285714284,0.5,0.75,0.0,0.6666666666666667,0.0,0.75,0.5,0.5,0.0,0.25,0.5,0.0,1.0278894669433536,-0.5367001286437503,0.5567243481984884,-0.7150738826235884,1.2347133014314717,-0.403105743590996,0.06878824724308273,-0.19509888245848667,-0.13552709632247995,-0.5423735976260254,-0.22147540163432355,-0.381387268134171,-0.7144894637714961,2.5,3,6,0.75,1,2,3,0,0,1,Good
GP,F,18,U,GT3,T,3,2,other,services,other,mother,1,3,0,no,no,no,no,yes,yes,yes,yes,5,4,3,2,3,1,4,14,16,17,0,0,1,0,1,2,3,2,1,0,0,0,0,1,1,1,1,0.4285714285714284,0.75,0.5,0.0,0.6666666666666667,0.0,1.0,0.75,0.5,0.25,0.5,0.0,0.05333333333333334,1.0278894669433536,0.35268865596589305,-0.35285346012580227,-0.7150738826235884,1.2347133014314717,-0.403105743590996,1.1406528759263421,0.7748212760494178,-0.13552709632247995,0.5549869371057006,0.5570441919893597,-1.7858610174536578,-0.07006008996809053,2.5,5,7,0.75,2,1,3,0,1,1,Excellent
GP,M,18,R,GT3,T,4,3,teacher,services,course,mother,1,3,0,no,no,no,no,yes,yes,yes,yes,5,3,2,1,2,4,4,15,14,17,0,1,0,0,1,4,3,0,1,0,0,0,0,1,1,1,1,0.4285714285714284,1.0,0.75,0.0,0.6666666666666667,0.0,1.0,0.5,0.25,0.0,0.25,0.75,0.05333333333333334,1.0278894669433536,1.2420774405755364,0.5567243481984884,-0.7150738826235884,1.2347133014314717,-0.403105743590996,1.1406528759263421,-0.19509888245848667,-1.0035656764492848,-0.5423735976260254,-0.22147540163432355,0.3208496065255724,-0.07006008996809053,3.5,3,5,1.0,-1,3,2,0,1,1,Excellent
